stt,customer_id,totalspent,frequency,lastpurchasedate,recency,customer_labels
495,KH37726,4882,6,8/10/2022,400,VIP Customers
496,KH15239,4998,5,12/6/2020,1013,Lapsed Customers
497,KH3312,5134,6,5/15/2022,488,VIP Customers
498,KH41883,2535,2,1/29/2023,229,Regular Customers
499,KH46720,5463,8,8/16/2023,30,VIP Customers
500,KH26242,8834,9,5/11/2023,127,VIP Customers
501,KH32653,2835,6,4/19/2023,149,Regular Customers
502,KH34966,6055,7,7/13/2023,63,VIP Customers
503,KH29909,3950,4,3/3/2022,561,Lapsed Customers
504,KH35092,3011,5,9/2/2023,12,Regular Customers
505,KH42568,4879,8,1/9/2023,249,VIP Customers
506,KH10418,5199,6,7/31/2023,46,VIP Customers
507,KH19522,1273,2,4/4/2023,164,Regular Customers
508,KH24765,2548,5,1/2/2023,255,Regular Customers
509,KH8694,6964,7,9/5/2023,9,VIP Customers
510,KH48644,917,4,7/20/2023,57,Regular Customers
511,KH6199,5284,5,4/28/2022,504,Lapsed Customers
512,KH49972,2321,4,8/9/2023,37,Regular Customers
513,KH21618,1895,3,2/6/2023,220,Regular Customers
514,KH31422,6418,9,5/23/2023,114,VIP Customers
515,KH6521,4998,6,5/18/2023,120,VIP Customers
516,KH43075,5745,7,4/2/2023,166,VIP Customers
517,KH39932,4621,4,8/5/2022,405,Regular Customers
518,KH14221,7334,8,10/15/2022,335,VIP Customers
519,KH38893,2819,4,4/3/2023,164,Regular Customers
520,KH10669,2417,4,10/27/2021,687,Lapsed Customers
521,KH3027,4197,7,5/11/2023,127,VIP Customers
522,KH16497,910,4,7/15/2023,61,Regular Customers
523,KH26837,3159,7,12/31/2022,258,Regular Customers
524,KH40639,3242,4,8/4/2023,41,Regular Customers
525,KH39301,5819,7,4/2/2023,165,VIP Customers
526,KH5980,4053,9,5/11/2023,127,VIP Customers
527,KH37054,2006,3,3/7/2021,922,Lapsed Customers
528,KH45993,5505,8,7/2/2023,75,VIP Customers
529,KH47298,2502,5,11/15/2022,304,Regular Customers
530,KH49636,5975,5,10/20/2022,330,VIP Customers
531,KH4434,3938,6,2/14/2022,578,Lapsed Customers
532,KH14742,9921,10,6/2/2023,105,VIP Customers
533,KH24935,4294,8,9/11/2023,4,VIP Customers
534,KH1001,6480,5,8/15/2023,31,VIP Customers
535,KH44236,7668,8,3/5/2023,194,VIP Customers
536,KH9124,2812,3,10/26/2022,323,Regular Customers
537,KH3531,6363,7,6/20/2023,87,VIP Customers
538,KH33179,1430,5,8/20/2023,25,Regular Customers
539,KH30961,9042,10,12/27/2022,261,VIP Customers
540,KH6225,2303,4,6/1/2023,106,Regular Customers
541,KH40501,4039,5,11/3/2022,316,Regular Customers
542,KH43371,4989,5,2/1/2023,226,Regular Customers
543,KH370,7701,9,4/5/2023,162,VIP Customers
544,KH31230,6562,6,7/18/2023,59,VIP Customers
545,KH41960,5743,5,9/10/2023,4,VIP Customers
546,KH26701,2177,5,9/4/2023,10,Regular Customers
547,KH8530,4366,7,7/13/2023,63,VIP Customers
548,KH22289,4130,8,8/13/2023,33,VIP Customers
549,KH46593,2420,6,8/22/2023,24,Regular Customers
550,KH134,2606,4,2/18/2023,209,Regular Customers
551,KH1639,3280,7,3/9/2023,190,Regular Customers
552,KH7450,5265,8,9/11/2023,3,VIP Customers
553,KH34474,1521,4,5/1/2023,137,Regular Customers
554,KH40803,2596,5,9/14/2023,1,Regular Customers
555,KH296,7589,7,5/5/2023,132,VIP Customers
556,KH39735,5867,7,11/17/2022,302,VIP Customers
557,KH47200,6219,6,7/13/2023,63,VIP Customers
558,KH42097,5515,8,6/11/2023,95,VIP Customers
559,KH1471,4556,6,8/31/2023,15,VIP Customers
560,KH34770,3273,4,5/24/2022,479,Lapsed Customers
561,KH22768,7309,7,6/2/2023,104,VIP Customers
562,KH28134,7179,8,7/12/2022,430,VIP Customers
563,KH10283,4134,5,10/18/2022,331,Regular Customers
564,KH27431,4298,5,8/29/2022,382,Regular Customers
565,KH17386,1669,6,8/13/2023,32,Regular Customers
566,KH37047,5074,8,9/15/2022,364,VIP Customers
567,KH27830,4103,5,5/31/2023,107,Regular Customers
568,KH28605,4041,5,7/16/2023,61,Regular Customers
569,KH22705,6547,7,6/1/2022,471,VIP Customers
570,KH45672,1821,5,7/16/2022,426,Regular Customers
571,KH14896,5642,6,3/10/2022,553,VIP Customers
572,KH35926,6605,6,10/3/2022,346,VIP Customers
573,KH6398,1552,5,8/29/2023,16,Regular Customers
574,KH12058,4761,6,6/15/2023,91,VIP Customers
575,KH11983,5036,9,6/23/2023,84,VIP Customers
576,KH36507,5890,9,8/1/2023,44,VIP Customers
577,KH16496,1414,2,7/1/2023,75,Regular Customers
578,KH47064,5348,9,8/26/2023,19,VIP Customers
579,KH33577,2544,5,10/25/2022,324,Regular Customers
580,KH44458,7890,9,5/16/2023,122,VIP Customers
581,KH5847,2718,3,5/29/2023,109,Regular Customers
582,KH37588,6257,7,7/10/2023,66,VIP Customers
583,KH7249,7236,7,2/15/2023,211,VIP Customers
584,KH19082,2971,6,6/5/2023,101,Regular Customers
585,KH31097,1385,3,7/21/2022,420,Lapsed Customers
586,KH21088,6427,6,6/30/2023,77,VIP Customers
587,KH29336,2156,4,12/31/2022,257,Regular Customers
588,KH21016,3026,4,2/24/2023,203,Regular Customers
589,KH20621,8265,9,7/22/2023,55,VIP Customers
590,KH14949,7020,9,7/31/2023,45,VIP Customers
591,KH8386,3523,5,12/13/2021,641,Lapsed Customers
592,KH16566,2208,4,2/17/2023,210,Regular Customers
593,KH17295,4595,5,6/3/2023,103,Regular Customers
594,KH47646,8297,9,8/10/2023,36,VIP Customers
595,KH10010,3660,4,1/8/2023,250,Regular Customers
596,KH815,8117,9,7/29/2023,48,VIP Customers
597,KH25861,5756,6,7/2/2023,74,VIP Customers
598,KH37193,3858,5,7/30/2023,47,Regular Customers
599,KH7798,6967,11,5/15/2023,122,VIP Customers
600,KH16338,3733,4,6/16/2023,90,Regular Customers
601,KH22921,5230,5,9/3/2023,12,Regular Customers
602,KH5450,4338,6,6/12/2023,94,Regular Customers
603,KH7174,4685,6,4/5/2022,527,Lapsed Customers
604,KH18808,7204,10,6/28/2023,78,VIP Customers
605,KH32736,5508,6,8/8/2023,38,VIP Customers
606,KH36797,7445,11,6/23/2023,83,VIP Customers
607,KH27337,6832,5,1/2/2023,255,VIP Customers
608,KH552,6033,7,8/23/2023,23,VIP Customers
609,KH18341,2560,4,5/7/2023,131,Regular Customers
610,KH28878,1250,5,5/8/2023,130,Regular Customers
611,KH15932,1232,3,8/18/2023,27,Regular Customers
612,KH38138,4376,5,5/31/2023,106,Regular Customers
613,KH15491,3093,6,6/14/2023,92,Regular Customers
614,KH35689,5111,5,7/10/2023,67,Regular Customers
615,KH30037,2205,5,6/1/2023,105,Regular Customers
616,KH7186,4095,7,4/13/2023,155,VIP Customers
617,KH4254,10330,13,9/10/2023,4,VIP Customers
618,KH15877,3217,5,10/21/2022,329,Regular Customers
619,KH885,5117,8,6/21/2023,86,VIP Customers
620,KH10563,6265,11,4/4/2023,164,VIP Customers
621,KH21146,5403,6,8/6/2022,404,VIP Customers
622,KH37482,2780,5,8/4/2023,42,Regular Customers
623,KH16926,3455,5,1/28/2023,229,Regular Customers
624,KH18591,9169,7,12/30/2022,258,VIP Customers
625,KH230,1140,3,3/27/2023,171,Regular Customers
626,KH11204,5235,8,6/14/2022,457,VIP Customers
627,KH36110,4145,7,6/26/2023,81,VIP Customers
628,KH9010,1121,2,1/15/2022,607,Lapsed Customers
629,KH16409,3287,5,9/6/2023,9,Regular Customers
630,KH45112,4357,5,5/28/2022,474,Lapsed Customers
631,KH27688,3860,6,11/14/2022,304,Regular Customers
632,KH2083,2975,5,7/13/2023,64,Regular Customers
633,KH20185,1836,3,1/7/2023,250,Regular Customers
634,KH25501,5848,10,4/11/2023,157,VIP Customers
635,KH37231,4369,6,4/9/2023,159,Regular Customers
636,KH46586,5982,7,7/19/2022,422,VIP Customers
637,KH32569,2812,8,1/24/2023,233,VIP Customers
638,KH31303,2653,4,6/29/2022,442,Lapsed Customers
639,KH45647,3427,4,5/22/2023,116,Regular Customers
640,KH44486,4567,6,6/18/2022,454,Regular Customers
641,KH40099,6911,8,5/10/2023,127,VIP Customers
642,KH6438,594,3,3/1/2023,198,Regular Customers
643,KH39817,8701,17,3/4/2023,194,VIP Customers
644,KH12232,4899,7,1/4/2023,253,VIP Customers
645,KH29949,2061,4,5/3/2023,134,Regular Customers
646,KH42326,1695,4,9/8/2023,6,Regular Customers
647,KH27889,6199,8,3/12/2023,187,VIP Customers
648,KH24064,5326,6,9/12/2022,367,VIP Customers
649,KH18817,3460,6,6/7/2022,465,Regular Customers
650,KH49715,2699,5,8/18/2023,27,Regular Customers
651,KH43979,6801,8,8/25/2023,20,VIP Customers
652,KH7247,6686,8,3/2/2023,197,VIP Customers
653,KH25795,2870,8,5/14/2023,124,VIP Customers
654,KH13089,1509,2,11/18/2021,666,Lapsed Customers
655,KH32157,1651,3,5/20/2021,848,Lapsed Customers
656,KH32899,3396,4,4/21/2022,512,Lapsed Customers
657,KH47750,7408,9,5/15/2023,122,VIP Customers
658,KH34933,8101,8,9/3/2023,11,VIP Customers
659,KH37109,4801,7,8/13/2022,398,VIP Customers
660,KH28724,1648,4,4/7/2023,160,Regular Customers
661,KH16709,2700,3,9/25/2022,354,Regular Customers
662,KH37006,3314,6,2/7/2021,950,Lapsed Customers
663,KH4942,4833,9,5/11/2023,126,VIP Customers
664,KH48502,4649,6,6/20/2023,87,VIP Customers
665,KH30534,9516,11,2/22/2023,205,VIP Customers
666,KH21767,6664,10,6/27/2023,79,VIP Customers
667,KH27814,5465,6,8/25/2023,21,VIP Customers
668,KH40478,3238,5,4/3/2023,164,Regular Customers
669,KH27181,3110,5,11/1/2022,318,Regular Customers
670,KH9778,5531,7,10/2/2022,347,VIP Customers
671,KH38351,4096,4,3/25/2023,173,Regular Customers
672,KH1424,6206,5,9/21/2022,359,VIP Customers
673,KH18070,4238,8,12/18/2022,271,VIP Customers
674,KH7685,4185,5,2/13/2022,578,Lapsed Customers
675,KH13914,2102,4,8/12/2023,33,Regular Customers
676,KH49328,3380,5,7/15/2023,61,Regular Customers
677,KH26747,3196,6,5/7/2023,130,Regular Customers
678,KH40359,6064,10,7/11/2023,65,VIP Customers
679,KH4806,1321,2,10/21/2021,693,Lapsed Customers
680,KH31333,4928,7,7/23/2023,54,VIP Customers
681,KH25793,8079,7,8/26/2023,20,VIP Customers
682,KH43584,3176,3,8/12/2023,33,Regular Customers
683,KH17985,4100,6,6/19/2023,87,Regular Customers
684,KH13930,4357,5,1/31/2023,226,Regular Customers
685,KH20793,1427,6,9/5/2023,9,Regular Customers
686,KH4218,3723,5,3/14/2023,185,Regular Customers
687,KH44502,5675,6,12/14/2022,274,VIP Customers
688,KH48463,6680,6,5/16/2023,122,VIP Customers
689,KH40667,5646,9,10/18/2022,332,VIP Customers
690,KH41540,2907,5,12/23/2022,266,Regular Customers
691,KH11696,6011,6,6/9/2023,97,VIP Customers
692,KH32695,7805,7,9/4/2023,11,VIP Customers
693,KH6389,1889,3,5/23/2023,115,Regular Customers
694,KH7582,1963,5,7/15/2023,62,Regular Customers
695,KH11480,4960,4,9/12/2023,3,Regular Customers
696,KH20615,9020,9,5/21/2022,482,VIP Customers
697,KH47957,6579,6,8/11/2023,35,VIP Customers
698,KH20463,3212,5,3/12/2023,186,Regular Customers
699,KH38090,5787,7,8/15/2023,31,VIP Customers
700,KH10395,5532,6,6/11/2022,460,VIP Customers
701,KH45179,4315,5,11/12/2022,306,Regular Customers
702,KH20327,6281,7,5/21/2023,116,VIP Customers
703,KH18038,5845,6,4/23/2023,145,VIP Customers
704,KH34860,1801,4,1/21/2023,236,Regular Customers
705,KH4429,4869,5,12/25/2022,263,Regular Customers
706,KH39912,4015,4,7/18/2023,58,Regular Customers
707,KH17155,4469,5,8/12/2023,34,Regular Customers
708,KH27031,4394,4,2/25/2023,201,Regular Customers
709,KH17162,7673,7,5/29/2023,109,VIP Customers
710,KH28782,4703,6,5/19/2023,119,VIP Customers
711,KH44987,2914,4,1/11/2023,247,Regular Customers
712,KH673,3802,7,9/9/2023,6,VIP Customers
713,KH6181,6365,9,4/21/2023,146,VIP Customers
714,KH9438,7274,10,2/20/2023,206,VIP Customers
715,KH15167,5466,10,4/5/2023,162,VIP Customers
716,KH44933,776,3,9/9/2022,370,Regular Customers
717,KH39965,2838,3,8/15/2022,396,Regular Customers
718,KH26970,2297,4,2/24/2023,202,Regular Customers
719,KH38704,4910,6,4/30/2023,138,VIP Customers
720,KH48433,2147,3,7/17/2023,59,Regular Customers
721,KH24841,7572,8,7/27/2023,49,VIP Customers
722,KH27103,5575,7,8/17/2023,29,VIP Customers
723,KH29976,7433,7,9/28/2022,351,VIP Customers
724,KH29076,5657,7,7/18/2022,423,VIP Customers
725,KH5778,4521,4,4/17/2023,151,Regular Customers
726,KH39032,4859,6,7/17/2022,424,VIP Customers
727,KH2307,1886,3,1/25/2023,233,Regular Customers
728,KH6030,5239,6,6/10/2023,97,VIP Customers
729,KH265,6106,9,7/30/2023,47,VIP Customers
730,KH11360,5460,9,9/12/2023,2,VIP Customers
731,KH6461,1281,4,4/20/2023,148,Regular Customers
732,KH24547,1657,2,4/1/2023,166,Regular Customers
733,KH14710,3989,5,8/5/2023,41,Regular Customers
734,KH9122,825,2,3/9/2023,190,Regular Customers
735,KH48242,3489,8,8/6/2023,40,VIP Customers
736,KH48218,2990,5,8/26/2023,19,Regular Customers
737,KH21799,2078,6,1/11/2023,246,Regular Customers
738,KH45710,1500,2,12/19/2022,270,Regular Customers
739,KH24217,4309,5,6/20/2023,86,Regular Customers
740,KH49763,4789,6,7/19/2023,57,VIP Customers
741,KH25478,3469,5,2/10/2023,217,Regular Customers
742,KH2439,5220,5,12/23/2022,265,Regular Customers
743,KH4297,4189,6,5/21/2023,116,Regular Customers
744,KH46795,1758,2,2/22/2023,204,Regular Customers
745,KH16009,1597,4,4/12/2023,155,Regular Customers
746,KH5076,5684,7,2/5/2023,222,VIP Customers
747,KH26538,4251,5,8/29/2023,17,Regular Customers
748,KH26034,5668,5,7/15/2023,62,VIP Customers
749,KH28297,6707,7,11/8/2021,676,VIP Customers
750,KH32216,10491,10,6/27/2023,79,VIP Customers
751,KH29025,5657,6,6/17/2023,90,VIP Customers
752,KH12422,2532,3,8/22/2022,389,Regular Customers
753,KH18592,6215,5,7/14/2023,63,VIP Customers
754,KH13865,1500,2,4/6/2023,162,Regular Customers
755,KH8159,3123,4,9/18/2022,362,Regular Customers
756,KH10923,9644,9,6/10/2023,97,VIP Customers
757,KH21886,7034,7,8/29/2023,17,VIP Customers
758,KH16661,5887,8,3/27/2023,172,VIP Customers
759,KH28273,2888,7,4/4/2023,163,Regular Customers
760,KH19602,5110,6,9/12/2023,3,VIP Customers
761,KH5998,3254,6,9/1/2022,378,Regular Customers
762,KH15853,2282,3,12/10/2022,278,Regular Customers
763,KH42556,4779,7,5/24/2022,479,VIP Customers
764,KH14702,7882,8,7/11/2022,430,VIP Customers
765,KH45014,4355,7,3/24/2023,175,VIP Customers
766,KH31051,3714,8,12/9/2022,280,VIP Customers
767,KH21065,3970,4,7/30/2023,46,Regular Customers
768,KH44945,1628,2,4/13/2022,519,Lapsed Customers
769,KH38268,4967,8,8/15/2023,31,VIP Customers
770,KH45328,3404,3,7/8/2023,69,Regular Customers
771,KH45844,1453,2,7/8/2022,434,Lapsed Customers
772,KH43018,7425,9,9/13/2023,2,VIP Customers
773,KH27731,3638,7,8/25/2023,21,VIP Customers
774,KH31584,2830,5,2/26/2023,200,Regular Customers
775,KH10216,1348,4,4/5/2023,162,Regular Customers
776,KH15711,464,3,8/27/2022,383,Lapsed Customers
777,KH4258,6970,11,6/14/2023,93,VIP Customers
778,KH48188,5275,8,1/20/2023,237,VIP Customers
779,KH15090,5895,9,6/11/2023,95,VIP Customers
780,KH756,1258,2,6/16/2023,90,Regular Customers
781,KH1166,682,3,8/6/2020,1135,Lapsed Customers
782,KH5026,2682,4,1/13/2023,244,Regular Customers
783,KH44960,5652,6,5/20/2023,117,VIP Customers
784,KH13021,3886,5,3/29/2023,169,Regular Customers
785,KH6505,4912,6,9/9/2023,6,VIP Customers
786,KH12310,2611,3,5/31/2023,106,Regular Customers
787,KH15210,5768,9,6/25/2022,447,VIP Customers
788,KH16985,6966,12,6/21/2023,86,VIP Customers
789,KH27464,4924,5,12/30/2022,259,Regular Customers
790,KH5640,4104,6,12/4/2021,650,Lapsed Customers
791,KH34264,3285,7,4/17/2023,150,Regular Customers
792,KH3694,7831,9,4/12/2023,156,VIP Customers
793,KH48148,3989,7,7/21/2022,421,VIP Customers
794,KH31528,2476,5,6/7/2023,99,Regular Customers
795,KH29228,9512,7,8/16/2023,30,VIP Customers
796,KH7244,214,1,9/3/2020,1106,Lapsed Customers
797,KH43937,2661,4,7/28/2023,49,Regular Customers
798,KH24446,6534,8,3/13/2023,185,VIP Customers
799,KH29377,722,3,6/28/2023,79,Regular Customers
800,KH35264,204,1,3/20/2022,543,Lapsed Customers
801,KH46625,2805,3,7/5/2021,802,Lapsed Customers
802,KH37897,3548,6,7/8/2023,68,Regular Customers
803,KH10039,6934,9,12/11/2022,278,VIP Customers
804,KH21496,838,2,10/24/2021,690,Lapsed Customers
805,KH802,8517,7,5/21/2023,117,VIP Customers
806,KH1296,3429,5,9/8/2023,7,Regular Customers
807,KH22992,7438,6,10/11/2022,339,VIP Customers
808,KH35865,1394,4,6/28/2023,79,Regular Customers
809,KH19751,804,2,8/24/2022,387,Lapsed Customers
810,KH24500,4256,5,12/18/2022,270,Regular Customers
811,KH44299,3642,9,7/20/2023,57,VIP Customers
812,KH19423,2208,5,6/8/2023,99,Regular Customers
813,KH6441,3874,6,4/26/2023,142,Regular Customers
814,KH32905,2010,3,1/7/2023,251,Regular Customers
815,KH43925,7133,8,8/1/2022,410,VIP Customers
816,KH14556,9034,9,8/27/2023,19,VIP Customers
817,KH5975,4524,5,4/26/2023,141,Regular Customers
818,KH19137,7018,9,4/1/2023,167,VIP Customers
819,KH17266,3075,6,8/27/2021,748,Lapsed Customers
820,KH27281,3421,8,5/23/2023,114,VIP Customers
821,KH4707,1547,5,8/7/2023,39,Regular Customers
822,KH35998,3544,5,5/10/2021,857,Lapsed Customers
823,KH29085,3624,4,7/3/2023,74,Regular Customers
824,KH48481,7170,8,4/22/2023,146,VIP Customers
825,KH948,7516,9,7/16/2023,60,VIP Customers
826,KH37903,5797,7,2/4/2023,222,VIP Customers
827,KH43092,2602,4,6/3/2022,468,Lapsed Customers
828,KH44538,8087,9,5/11/2023,127,VIP Customers
829,KH28244,1715,5,1/21/2023,236,Regular Customers
830,KH28412,3111,6,9/5/2023,10,Regular Customers
831,KH35874,5103,5,12/28/2022,261,Regular Customers
832,KH11652,2770,4,5/16/2023,122,Regular Customers
833,KH22548,3428,4,9/27/2022,353,Regular Customers
834,KH34249,4249,7,9/4/2023,10,VIP Customers
835,KH11061,4926,5,7/13/2023,64,Regular Customers
836,KH33886,5008,4,12/17/2022,272,Regular Customers
837,KH28393,8366,10,6/15/2022,457,VIP Customers
838,KH45378,4172,5,4/7/2023,161,Regular Customers
839,KH5588,1676,4,8/7/2023,38,Regular Customers
840,KH25382,2907,5,7/14/2023,63,Regular Customers
841,KH37479,3388,7,7/7/2023,70,Regular Customers
842,KH11575,3028,6,5/17/2023,120,Regular Customers
843,KH39753,2252,3,2/16/2023,211,Regular Customers
844,KH3051,3479,4,3/27/2023,172,Regular Customers
845,KH24913,7299,11,6/28/2023,79,VIP Customers
846,KH14,4415,6,3/24/2022,539,Lapsed Customers
847,KH41417,2153,7,8/27/2023,19,Regular Customers
848,KH38187,3114,6,6/1/2023,105,Regular Customers
849,KH13791,4550,5,6/30/2023,77,Regular Customers
850,KH49452,4032,5,6/14/2023,93,Regular Customers
851,KH46810,4895,6,7/14/2023,62,VIP Customers
852,KH49493,6820,6,7/30/2023,46,VIP Customers
853,KH37510,6894,7,11/24/2021,659,VIP Customers
854,KH15127,3757,6,7/6/2023,71,Regular Customers
855,KH46552,5499,9,9/8/2023,7,VIP Customers
856,KH20735,3154,7,11/24/2022,295,Regular Customers
857,KH20639,2313,5,4/14/2023,153,Regular Customers
858,KH28452,2129,3,6/4/2023,103,Regular Customers
859,KH14139,7636,7,6/20/2022,452,VIP Customers
860,KH41345,11242,10,8/16/2023,30,VIP Customers
861,KH9291,1500,3,8/25/2021,751,Lapsed Customers
862,KH791,4118,6,3/23/2023,175,Regular Customers
863,KH20424,4603,5,9/14/2023,1,Regular Customers
864,KH20194,7116,12,3/2/2023,197,VIP Customers
865,KH49331,9300,9,8/25/2023,21,VIP Customers
866,KH29645,4777,5,4/4/2023,163,Regular Customers
867,KH3005,2527,4,3/13/2023,185,Regular Customers
868,KH29647,2328,4,3/22/2023,176,Regular Customers
869,KH31830,3320,6,9/18/2022,361,Regular Customers
870,KH41983,5292,6,5/6/2023,131,VIP Customers
871,KH33513,4986,9,4/7/2023,161,VIP Customers
872,KH24795,2004,3,5/19/2023,119,Regular Customers
873,KH40734,3345,3,5/1/2023,136,Regular Customers
874,KH9913,6488,7,8/31/2023,15,VIP Customers
875,KH3536,6993,7,5/20/2023,117,VIP Customers
876,KH15283,3294,7,12/30/2022,259,Regular Customers
877,KH39304,4972,7,1/26/2023,231,VIP Customers
878,KH11131,9663,8,1/3/2023,255,VIP Customers
879,KH32267,3973,5,9/11/2023,3,Regular Customers
880,KH26328,9867,13,10/30/2022,319,VIP Customers
881,KH16644,5903,5,6/11/2022,460,VIP Customers
882,KH48031,2696,3,9/12/2023,3,Regular Customers
883,KH35317,3647,8,8/3/2023,43,VIP Customers
884,KH19799,2951,6,1/2/2022,620,Lapsed Customers
885,KH3894,5841,6,2/25/2023,202,VIP Customers
886,KH714,5300,6,7/10/2023,66,VIP Customers
887,KH3984,6222,8,2/15/2023,211,VIP Customers
888,KH4353,3576,6,10/2/2022,348,Regular Customers
889,KH49892,3338,7,10/23/2022,327,Regular Customers
890,KH22332,4161,7,5/7/2023,131,VIP Customers
891,KH20202,3094,4,8/2/2023,43,Regular Customers
892,KH49398,2092,4,2/15/2023,211,Regular Customers
893,KH25360,6022,8,4/27/2023,141,VIP Customers
894,KH23632,7208,9,8/4/2022,407,VIP Customers
895,KH42992,2796,5,7/3/2023,74,Regular Customers
896,KH30186,3174,3,3/4/2023,195,Regular Customers
897,KH29945,3577,6,12/16/2022,272,Regular Customers
898,KH16156,2272,4,7/26/2023,51,Regular Customers
899,KH11888,2727,4,12/14/2020,1004,Lapsed Customers
900,KH49816,3123,7,3/3/2023,196,Regular Customers
901,KH20499,2662,4,8/15/2023,30,Regular Customers
902,KH2261,2468,5,4/11/2023,157,Regular Customers
903,KH44564,2456,3,5/16/2022,486,Lapsed Customers
904,KH49551,7756,7,9/10/2023,5,VIP Customers
905,KH40782,471,2,11/30/2020,1019,Lapsed Customers
906,KH48500,4667,7,4/24/2023,143,VIP Customers
907,KH25553,2035,2,3/31/2022,532,Lapsed Customers
908,KH41003,7052,8,6/5/2023,102,VIP Customers
909,KH46069,1253,2,5/23/2021,844,Lapsed Customers
910,KH20144,3695,4,7/14/2023,63,Regular Customers
911,KH26780,3899,5,4/6/2023,162,Regular Customers
912,KH5337,3547,4,11/10/2021,674,Lapsed Customers
913,KH1460,3374,5,11/29/2022,289,Regular Customers
914,KH38200,4078,4,7/26/2023,51,Regular Customers
915,KH19189,1697,3,11/30/2022,289,Regular Customers
916,KH15991,4911,5,2/15/2023,212,Regular Customers
917,KH16702,5539,6,8/9/2023,36,VIP Customers
918,KH19838,3370,4,12/4/2021,650,Lapsed Customers
919,KH3293,5587,8,1/11/2023,247,VIP Customers
920,KH36667,9357,9,7/17/2023,59,VIP Customers
921,KH35141,5563,8,7/24/2023,53,VIP Customers
922,KH48922,4262,7,8/19/2023,27,VIP Customers
923,KH9624,4151,6,4/9/2023,159,Regular Customers
924,KH7442,12825,13,8/8/2023,38,VIP Customers
925,KH3299,6938,7,6/25/2023,82,VIP Customers
926,KH1546,3605,10,6/3/2023,103,VIP Customers
927,KH49125,5530,7,5/27/2023,111,VIP Customers
928,KH42476,2193,2,5/4/2023,134,Regular Customers
929,KH26895,2976,4,2/17/2023,209,Regular Customers
930,KH30033,4944,6,1/21/2023,237,VIP Customers
931,KH16600,1883,4,8/7/2023,38,Regular Customers
932,KH40264,2842,4,8/8/2021,768,Lapsed Customers
933,KH33396,9477,10,8/13/2023,33,VIP Customers
